基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
先锋量化优选混合A,006401,0.04亿元（2019-12-31）,6.08%,10.04%,10.77%,--,--,5275.38%,王颢,281天,5273.77%,3年又106天
农银工业4.0混合,001606,1.54亿元（2019-12-31）,5.61%,28.12%,31.43%,44.03%,51.82%,62.42%,赵诣,36天,20.66%,2年又352天
国联安小盘精选混合,257010,9.08亿元（2019-12-31）,8.56%,14.33%,12.08%,12.52%,12.31%,476.31%,邹新进,9年又359天,121.77%,10年又4天
上银未来生活灵活配置混合,007393,2.02亿元（2019-12-31）,4.41%,4.82%,6.34%,--,--,7.68%,王可心/程子旭/赵治烨,33天,7.57%,33天/211天/4年又300天
招商优势企业混合,217021,0.76亿元（2019-12-31）,4.27%,18.80%,18.80%,25.63%,30.07%,168.60%,潘明曦,267天,31.73%,4年又151天
南方量化混合,001771,1.37亿元（2019-12-31）,3.93%,4.38%,5.39%,1.56%,--,-2.20%,肖勇,1年又49天,15.19%,2年又202天
建信鑫利回报灵活配置混合C,004653,1.02亿元（2019-12-31）,5.30%,7.65%,8.74%,20.77%,--,7.97%,叶乐天,268天,22.35%,7年又353天
广发百发大数据价值混合E,001732,0.03亿元（2019-12-31）,6.07%,10.01%,9.89%,8.07%,--,-2.20%,赵杰,199天,12.67%,1年又252天
天治趋势精选混合,350007,0.98亿元（2019-12-31）,7.55%,15.32%,19.64%,23.85%,20.18%,5.40%,施钰,63天,9.34%,225天
中欧互通精选混合E,001884,0.01亿元（2019-12-31）,5.36%,7.92%,6.54%,14.34%,29.41%,39.26%,曲径,149天,8.49%,4年又295天
先锋量化优选混合C,006402,0.73亿元（2019-12-31）,6.04%,9.88%,10.24%,--,--,13.50%,王颢,281天,13.31%,3年又106天
建信鑫利回报灵活配置混合A,004652,0.57亿元（2019-12-31）,5.32%,7.75%,9.00%,21.33%,--,6.24%,叶乐天,268天,22.78%,7年又353天
新华战略新兴产业灵活配置混合,001294,1.59亿元（2019-12-31）,6.28%,13.22%,17.42%,16.29%,-17.74%,-27.20%,刘晓晨,213天,31.41%,6年又349天
工银精选平衡混合,483003,13.90亿元（2019-12-31）,8.60%,14.01%,13.50%,25.17%,3.88%,98.34%,王君正,1年又23天,34.98%,6年又195天
长信增利动态策略混合,519993,6.19亿元（2019-12-31）,8.71%,20.76%,20.11%,24.59%,13.98%,292.43%,叶松,4年又361天,54.73%,8年又346天
中欧互通精选混合A,166007,0.64亿元（2019-12-31）,5.36%,7.91%,6.49%,14.25%,28.40%,63.93%,曲径,149天,8.46%,4年又295天
诺安鸿鑫混合,000066,1.23亿元（2019-12-31）,4.86%,5.26%,7.44%,13.11%,22.70%,75.60%,罗春蕾,262天,13.00%,4年又164天
诺安行业轮动混合,320015,2.33亿元（2019-12-31）,3.89%,9.56%,11.84%,21.22%,35.19%,106.04%,韩冬燕,1年又55天,34.77%,4年又124天
长盛战略新兴产业混合A,080008,0.19亿元（2019-12-31）,11.04%,13.74%,17.30%,9.42%,11.39%,120.64%,孟棋/杨衡,208天,23.87%,282天/6年又65天
太平灵活配置,000986,14.51亿元（2019-12-31）,8.72%,13.92%,11.11%,14.41%,19.82%,-19.00%,徐磊/林开盛,1年又38天,30.23%,1年又38天/2年又303天
泰康新机遇混合,001910,27.25亿元（2019-12-31）,6.51%,10.05%,10.80%,20.84%,31.69%,48.08%,金宏伟/任慧娟/桂跃强,2年又70天,18.22%,2年又192天/4年又90天/8年又133天
东方红启元三年持有混合A,910007,14.26亿元（2019-12-31）,4.38%,8.02%,--,--,--,17.69%,钱思佳,163天,17.69%,163天
北信瑞丰健康生活,001056,4.48亿元（2019-12-31）,7.57%,15.12%,17.30%,28.01%,7.14%,5.10%,张伟保,1年又14天,36.49%,1年又319天
东吴安盈量化灵活配置混合,002270,3.46亿元（2019-12-31）,11.77%,16.62%,22.16%,25.56%,4.34%,13.00%,徐嶒,1年又146天,44.87%,4年又301天
富国天盛灵活配置基金,000634,4.27亿元（2019-12-31）,7.80%,12.61%,12.10%,41.45%,80.56%,172.32%,肖威兵,1年又162天,62.49%,1年又164天
国投瑞银稳健增长混合,121006,4.91亿元（2019-12-31）,11.19%,19.25%,23.84%,35.70%,43.33%,329.37%,孙文龙,4年又304天,58.77%,5年又45天
东方红启元三年持有混合B,007887,49.37亿元（2019-12-31）,4.41%,8.09%,--,--,--,9.95%,钱思佳,163天,9.95%,163天
易方达科讯混合,110029,47.48亿元（2019-12-31）,8.92%,19.75%,22.58%,34.50%,31.02%,62.83%,刘健维/陈皓,239天,44.80%,239天/7年又162天
交银核心资产混合,006202,1.10亿元（2019-12-31）,4.55%,9.61%,15.24%,29.66%,--,32.48%,陈俊华,1年又49天,32.48%,4年又108天
华宝国策导向混合,001088,7.06亿元（2019-12-31）,5.23%,11.73%,11.90%,8.87%,-5.24%,-27.60%,毛文博,238天,14.02%,4年又334天
农银汇理量化智慧动力混合,005638,1.59亿元（2019-12-31）,7.49%,18.22%,19.84%,31.95%,--,29.06%,魏刚,1年又347天,29.06%,1年又347天
国联安优势混合,257030,4.18亿元（2019-12-31）,8.18%,10.99%,11.40%,16.31%,28.40%,178.55%,刘斌,4年又315天,34.74%,6年又89天
富国天瑞强势混合,100022,24.94亿元（2019-12-31）,6.57%,25.26%,30.08%,50.82%,66.69%,1183.17%,厉叶淼,4年又35天,114.04%,4年又211天
易方达瑞和灵活配置混合,001562,2.93亿元（2019-12-31）,6.09%,15.00%,19.86%,40.51%,--,53.30%,张清华,350天,40.64%,6年又76天
国寿安保消费新蓝海混合,005175,1.05亿元（2019-12-31）,9.45%,15.87%,21.74%,42.57%,--,30.54%,李丹/张琦,2年又25天,30.54%,4年又34天/9年又128天
西部利得新动向混合,673010,2.71亿元（2019-12-31）,7.57%,10.64%,11.08%,14.48%,15.18%,75.65%,刘荟,316天,15.30%,4年又64天
银华盛世精选灵活配置混合发起式,003940,44.92亿元（2019-12-31）,8.67%,11.82%,14.75%,42.17%,74.92%,95.21%,张萍/李晓星,1年又122天,74.28%,1年又122天/4年又245天
新华稳健回报混合发起式,001004,2.86亿元（2019-12-31）,6.76%,14.04%,17.26%,23.19%,32.82%,12.10%,蔡春红,352天,22.78%,4年又230天
广发优企精选混合,002624,13.19亿元（2019-12-31）,8.47%,12.55%,18.27%,35.82%,79.89%,84.56%,程琨/傅友兴,305天,38.05%,7年又32天/7年又32天
永赢消费主题A,006252,3.13亿元（2019-12-31）,10.43%,21.27%,26.00%,47.72%,--,89.01%,常远,29天,9.51%,3年又58天
东方核心动力混合,400011,2.76亿元（2019-12-31）,6.10%,10.20%,10.34%,10.73%,5.85%,59.55%,盛泽,172天,12.31%,1年又207天
上投摩根成长先锋混合,378010,18.03亿元（2019-12-31）,6.65%,19.63%,20.07%,34.94%,68.20%,188.01%,倪权生/朱晓龙,71天,16.27%,4年又218天/1年又112天
泰达宏利行业混合,162204,4.78亿元（2019-12-31）,6.46%,12.61%,16.18%,36.85%,54.17%,672.22%,张勋/冀楠,211天,31.24%,5年又108天/2年又265天
民生加银持续成长混合A,007731,39.89亿元（2019-12-31）,9.06%,9.48%,--,--,--,10.25%,柳世庆,165天,10.25%,3年又218天
平安灵活配置混合,700004,0.32亿元（2019-12-31）,11.08%,13.09%,16.16%,22.04%,38.01%,75.89%,刘杰,360天,20.61%,2年又343天
永赢消费主题C,006253,0.55亿元（2019-12-31）,10.42%,21.14%,25.71%,47.15%,--,88.28%,常远,29天,9.50%,3年又58天
大成优势企业混合A,008271,10.00亿元（2020-02-21）,5.53%,--,--,--,--,4.62%,刘旭,74天,4.62%,4年又223天
万家瑞益灵活配置混合C,001636,3.98亿元（2019-12-31）,5.54%,4.75%,6.56%,9.75%,26.52%,41.09%,周潜玮/李文宾,1年又205天,21.27%,2年又7天/3年又53天
易方达行业领先混合,110015,11.55亿元（2019-12-31）,5.36%,9.17%,11.82%,34.79%,73.24%,262.04%,冯波,9年又69天,137.96%,10年又69天
易方达新常态灵活配置混合,001184,27.63亿元（2019-12-31）,6.64%,9.55%,12.88%,29.22%,-7.49%,-51.80%,孙松/赵锴,1年又55天,53.99%,1年又73天/1年又86天
前海联合研究优选混合A,005671,1.71亿元（2019-12-31）,10.45%,19.67%,28.91%,45.59%,--,46.93%,何杰,11天,0.91%,1年又330天
民生加银持续成长混合C,007732,0.11亿元（2019-12-31）,9.04%,9.38%,--,--,--,10.05%,柳世庆,165天,10.05%,3年又218天
南方转型混合,001667,3.22亿元（2019-12-31）,7.39%,16.08%,20.32%,44.39%,18.16%,11.90%,林乐峰,358天,45.51%,3年又343天
大成优势企业混合C,008272,1.63亿元（2020-02-21）,5.43%,--,--,--,--,4.45%,刘旭,74天,4.45%,4年又223天
广发百发大数据价值混合A,001731,1.11亿元（2019-12-31）,5.97%,9.86%,8.99%,7.04%,--,-4.20%,赵杰,199天,11.66%,1年又252天
前海开源沪港深价值精选混合,001874,1.32亿元（2019-12-31）,3.62%,11.37%,14.31%,22.42%,73.62%,76.74%,陶曙斌/曲扬,1年又163天,49.12%,2年又350天/6年又114天
海富通精选贰号混合,519015,4.81亿元（2019-12-31）,6.03%,9.93%,14.01%,26.29%,36.37%,98.19%,黄峰/王智慧,278天,38.27%,5年又82天/7年又257天
金鹰成份优选混合,210001,2.53亿元（2019-12-31）,7.21%,12.90%,13.74%,17.37%,11.56%,329.17%,倪超,303天,28.20%,4年又271天
前海联合研究优选混合C,005672,0.05亿元（2019-12-31）,10.38%,19.43%,28.49%,44.39%,--,45.00%,何杰,11天,0.88%,1年又330天
浦银安盛红利精选混合,519115,0.82亿元（2019-12-31）,4.85%,25.32%,27.26%,47.87%,57.91%,146.50%,陈蔚丰,2年又127天,43.65%,4年又288天
诺安先锋混合,320003,31.01亿元（2019-12-31）,9.84%,13.86%,12.82%,13.25%,16.19%,484.14%,杨谷,5年又23天,28.93%,14年又17天
华夏兴和混合,519918,3.43亿元（2019-12-31）,6.40%,15.02%,21.59%,25.95%,22.16%,83.00%,孙轶佳,352天,23.23%,4年又110天
国都智能制造,004935,1.17亿元（2019-12-31）,6.89%,17.90%,23.86%,28.63%,--,-5.21%,张晓磊/张崴,1年又74天,50.34%,1年又81天/3年又77天
万家瑞益灵活配置混合A,001635,0.55亿元（2019-12-31）,5.54%,4.79%,6.64%,10.07%,28.70%,44.94%,周潜玮/李文宾,1年又205天,22.00%,2年又7天/3年又53天
博时鑫瑞混合A,002558,3.68亿元（2019-12-31）,7.40%,13.76%,12.38%,23.16%,73.78%,67.00%,过钧/王曦,3年又26天,74.32%,15年又204天/4年又183天
中银健康生活混合,000591,1.38亿元（2019-12-31）,2.10%,8.70%,15.52%,21.37%,21.37%,74.90%,辜岚,3年又120天,16.29%,6年又186天
泰信智选成长混合,003333,0.49亿元（2019-12-31）,10.47%,19.84%,18.47%,16.24%,-16.44%,-15.60%,张彦/朱志权,2年又113天,-16.44%,5年又62天/11年又255天
招商盛达混合A,002823,0.10亿元（2019-12-31）,2.89%,17.09%,22.21%,38.75%,46.91%,42.50%,张林,2年又265天,48.90%,4年又230天
信诚深度价值混合(LOF),165508,0.48亿元（2019-12-31）,4.25%,4.91%,7.46%,17.32%,2.14%,81.50%,夏明月,344天,14.22%,355天
南华丰淳混合A,005296,0.03亿元（2019-12-31）,7.17%,16.19%,14.87%,24.60%,--,15.70%,徐超/刘斐,50天,6.34%,3年又309天/2年又204天
广发多因子混合,002943,1.38亿元（2019-12-31）,15.04%,21.61%,21.90%,31.30%,49.95%,62.20%,唐晓斌,1年又256天,46.87%,5年又75天
富国沪港深价值混合,001371,42.85亿元（2019-12-31）,1.66%,9.13%,13.46%,23.46%,54.53%,68.59%,汪孟海,1年又225天,15.39%,4年又151天
招商丰利灵活配置混合C,002416,0.01亿元（2019-12-31）,2.39%,16.75%,22.40%,22.83%,18.91%,25.55%,贾仁栋,260天,32.37%,3年又182天
长盛战略新兴产业混合C,001834,1.73亿元（2019-12-31）,11.02%,13.67%,17.14%,18.90%,18.90%,18.90%,孟棋/杨衡,208天,23.73%,282天/6年又65天
信诚新兴产业混合,000209,0.15亿元（2019-12-31）,6.71%,24.63%,25.28%,30.98%,0.00%,67.00%,孙浩中/王睿/郑伟,31天,9.80%,73天/4年又313天/6年又205天
鹏华沪深港新兴成长混合,003835,1.29亿元（2019-12-31）,7.35%,20.07%,21.65%,20.65%,70.36%,75.30%,尤柏年,248天,22.33%,7年又287天
华商策略精选混合,630008,13.31亿元（2019-12-31）,8.75%,14.19%,16.64%,27.32%,40.04%,99.56%,周海栋,1年又102天,53.52%,5年又308天
长城景气行业龙头混合,200011,0.78亿元（2019-12-31）,4.92%,15.59%,17.68%,13.43%,-2.55%,14.64%,赵波,5年又185天,1.50%,5年又319天
广发安盈混合A,002118,1.15亿元（2019-12-31）,4.80%,4.53%,3.06%,8.67%,16.98%,17.80%,任爽,3年又89天,17.80%,7年又87天
银华心诚灵活配置混合,005543,11.13亿元（2019-12-31）,6.83%,9.13%,10.75%,31.88%,--,19.89%,张萍/李晓星,354天,26.72%,1年又122天/4年又245天
中信保诚盛世蓝筹混合,550003,15.77亿元（2019-12-31）,7.79%,11.18%,10.63%,20.68%,37.22%,346.12%,吴昊,3年又23天,39.75%,4年又111天
博时鑫瑞混合C,002559,0.09亿元（2019-12-31）,7.42%,13.71%,12.24%,23.04%,72.23%,65.00%,过钧/王曦,3年又26天,72.41%,15年又204天/4年又183天
银河研究精选混合,150968,8.91亿元（2019-12-31）,5.67%,20.35%,24.06%,46.00%,--,56.85%,神玉飞,2年又224天,56.85%,7年又78天
嘉实价值成长混合,007895,21.27亿元（2019-12-31）,3.22%,11.30%,--,--,--,13.65%,洪流,179天,13.65%,4年又293天
汇添富优选回报灵活配置混合A,470021,2.07亿元（2019-12-31）,6.82%,10.01%,11.68%,10.49%,24.93%,25.30%,赖中立,192天,13.60%,7年又128天
万家人工智能混合,006281,0.35亿元（2019-12-31）,10.20%,25.17%,30.50%,37.25%,--,42.04%,孙远慧/莫海波/高源,350天,37.96%,3年又350天/4年又307天/4年又122天
浙商汇金量化精选混合,006449,1.69亿元（2019-12-31）,4.39%,15.22%,23.07%,--,--,44.87%,周涛,332天,44.90%,1年又51天
南华丰淳混合C,005297,0.03亿元（2019-12-31）,7.14%,16.08%,14.64%,23.02%,--,12.39%,徐超/刘斐,50天,6.29%,3年又309天/2年又204天
兴银鼎新灵活配置混合,001339,0.14亿元（2019-12-31）,6.90%,24.29%,27.66%,30.78%,15.85%,24.10%,王磊,351天,32.10%,2年又229天
前海开源沪港深农业混合,164403,0.72亿元（2019-12-31）,20.33%,13.65%,1.68%,15.32%,42.61%,35.95%,石峰/史程,264天,14.24%,1年又226天/3年又314天
华安量化多因子混合(LOF),160415,0.17亿元（2019-12-31）,4.29%,10.40%,6.74%,8.59%,-8.75%,12.97%,马丁/孙晨进,344天,6.19%,344天/4年又354天
南方沪港深价值,001979,0.79亿元（2019-12-31）,-3.49%,0.21%,0.64%,2.84%,-8.56%,-6.00%,毕凯,1年又253天,9.81%,2年又196天
富国周期优势混合,005760,1.92亿元（2019-12-31）,7.38%,20.74%,23.57%,52.00%,--,74.81%,刘博,1年又241天,74.81%,1年又241天
汇添富优选回报灵活配置混合C,002418,0.01亿元（2019-12-31）,6.73%,9.82%,11.39%,10.11%,23.84%,25.20%,赖中立,192天,13.41%,7年又128天
银华互联网主题灵活配置混合,001808,0.71亿元（2019-12-31）,6.89%,26.84%,32.32%,53.48%,58.51%,25.70%,王浩,4年又111天,25.70%,4年又111天
易方达瑞享混合E,001438,0.06亿元（2019-12-31）,7.31%,20.94%,20.22%,39.37%,22.74%,40.90%,武阳,2年又68天,29.27%,4年又216天
易方达瑞享混合I,001437,1.30亿元（2019-12-31）,7.36%,21.03%,20.27%,39.58%,23.46%,72.10%,武阳,2年又68天,29.79%,4年又216天
东兴蓝海财富混合,002182,1.03亿元（2019-12-31）,3.83%,2.33%,2.62%,3.99%,-9.63%,-29.60%,李晨辉,12天,1.15%,3年又268天
国联安安泰灵活配置混合,000058,1.53亿元（2019-12-31）,4.31%,3.87%,5.81%,19.08%,24.73%,45.11%,朱靖宇/林渌,164天,6.17%,164天/260天
嘉实周期优选混合,070027,14.67亿元（2019-12-31）,4.61%,17.14%,18.92%,28.50%,18.23%,156.72%,吴云峰,2年又112天,2.32%,5年又103天
华夏蓝筹混合(LOF),160311,38.85亿元（2019-12-31）,4.50%,7.85%,6.32%,15.62%,29.58%,138.04%,王怡欢,3年又12天,30.08%,9年又16天
前海开源周期优选混合C,003858,0.16亿元（2019-12-31）,7.48%,8.77%,14.25%,23.65%,25.85%,24.13%,谢屹,3年又42天,24.13%,4年又243天
方正富邦天睿混合A,007850,0.00亿元（2019-12-31）,3.04%,7.24%,--,--,--,8.21%,吴昊,172天,8.21%,1年又254天
大摩万众创新灵活配置混合,002885,1.41亿元（2019-12-31）,3.70%,3.92%,5.90%,8.34%,--,-10.32%,缪东航,1年又73天,22.06%,3年又42天
方正富邦天睿混合C,007851,1.25亿元（2019-12-31）,3.03%,4.76%,--,--,--,5.84%,吴昊,172天,5.84%,1年又254天
添富价值创造定开混合,005379,28.03亿元（2019-12-31）,5.44%,2.80%,5.70%,37.07%,--,37.12%,胡昕炜,2年又48天,37.12%,3年又334天
农银研究精选混合,000336,2.39亿元（2019-12-31）,7.97%,31.26%,36.28%,54.76%,23.51%,77.23%,赵诣,2年又352天,21.42%,2年又352天
新疆前海联合新思路混合C,002779,0.01亿元（2019-12-31）,3.99%,1.74%,4.46%,14.12%,3.23%,63.41%,王静/林材,67天,-1.43%,2年又353天/6年又65天
大成蓝筹稳健混合,090003,34.20亿元（2019-12-31）,4.12%,7.19%,8.52%,5.81%,23.36%,315.85%,侯春燕,4年又90天,18.37%,4年又90天
英大睿盛C,003714,0.01亿元（2019-12-31）,7.66%,13.63%,15.69%,33.66%,44.01%,48.89%,张媛,108天,13.25%,2年又44天
前海开源周期优选混合A,003857,0.20亿元（2019-12-31）,7.49%,8.80%,14.29%,23.76%,26.78%,25.07%,谢屹,3年又42天,25.07%,4年又243天
富国天益价值混合,100020,39.71亿元（2019-12-31）,4.68%,9.18%,12.81%,29.67%,69.73%,1365.40%,唐颐恒,208天,22.83%,228天
东海科技动力A,007439,0.08亿元（2019-12-31）,3.84%,31.70%,36.45%,--,--,44.84%,杨红,255天,44.84%,255天
英大睿鑫A,003446,0.17亿元（2019-12-31）,5.63%,7.42%,22.65%,23.85%,50.09%,49.84%,张媛,108天,8.18%,2年又44天
英大睿盛A,003713,1.73亿元（2019-12-31）,7.68%,13.67%,15.69%,30.64%,39.80%,44.60%,张媛,108天,13.31%,2年又44天
招商盛达混合C,002824,0.04亿元（2019-12-31）,2.87%,16.97%,21.97%,37.97%,44.67%,39.90%,张林,2年又265天,46.80%,4年又230天
民生加银景气行业混合,690007,16.61亿元（2019-12-31）,5.21%,9.08%,13.16%,34.95%,64.32%,241.30%,王亮,1年又120天,64.32%,2年又125天
红塔红土盛弘混合A,006547,2.06亿元（2019-12-31）,5.59%,9.65%,12.25%,17.34%,--,24.96%,赵耀,1年又122天,24.96%,4年又307天
广发聚瑞混合,270021,15.63亿元（2019-12-31）,2.99%,20.67%,31.56%,63.35%,72.71%,216.40%,费逸,2年又119天,57.10%,2年又232天
英大睿鑫C,003447,0.04亿元（2019-12-31）,5.63%,7.38%,21.81%,23.26%,46.66%,47.30%,张媛,108天,8.25%,2年又44天
红塔红土盛弘混合C,006548,0.15亿元（2019-12-31）,5.56%,9.57%,12.15%,17.12%,--,24.63%,赵耀,1年又122天,24.63%,4年又307天
德邦优化混合,770001,1.42亿元（2019-12-31）,7.92%,11.14%,11.90%,25.56%,38.88%,114.69%,房建威,1年又211天,27.32%,1年又235天
华商盛世成长混合,630002,32.95亿元（2019-12-31）,8.39%,16.29%,18.37%,24.43%,28.20%,387.22%,周海栋,351天,24.03%,5年又308天
德邦福鑫灵活配置混合A,001229,0.02亿元（2019-12-31）,5.46%,4.40%,6.49%,7.90%,-4.30%,2.81%,陈洁/张铮烁/房建威,354天,7.85%,1年又170天/4年又60天/1年又235天
融通新趋势灵活配置混合,002955,2.16亿元（2019-12-31）,8.53%,18.32%,24.74%,43.91%,31.23%,31.10%,何天翔,312天,41.73%,5年又135天
泰达宏利红利先锋混合,162212,1.00亿元（2019-12-31）,7.26%,9.57%,9.68%,13.10%,16.96%,78.49%,刘欣,1年又58天,34.50%,7年又207天
东海科技动力C,007463,0.13亿元（2019-12-31）,3.66%,31.00%,35.46%,--,--,43.29%,杨红,255天,43.29%,255天
德邦福鑫灵活配置混合C,002106,0.50亿元（2019-12-31）,5.43%,4.33%,6.31%,7.81%,-5.28%,-0.43%,陈洁/张铮烁/房建威,354天,7.76%,1年又170天/4年又60天/1年又235天
融通红利机会主题精选混合A,005618,2.70亿元（2019-12-31）,9.77%,18.79%,27.37%,35.36%,--,40.80%,何龙,192天,32.68%,4年又192天
景顺长城优势企业混合,000532,3.17亿元（2019-12-31）,5.76%,7.33%,12.37%,36.49%,77.43%,146.10%,江科宏,4年又34天,84.48%,7年又270天
中银新经济灵活配置混合,000805,4.30亿元（2019-12-31）,8.83%,14.15%,17.33%,32.02%,-2.61%,30.70%,王睿,200天,20.57%,1年又109天
华夏行业龙头混合,005449,24.25亿元（2019-12-31）,4.97%,6.62%,4.35%,11.34%,--,8.13%,佟巍/陈伟彦,222天,6.31%,5年又10天/4年又110天
国寿安保新蓝筹混合,007074,0.80亿元（2019-12-31）,4.18%,12.10%,11.54%,--,--,14.13%,张标/张琦,283天,14.13%,1年又338天/9年又128天
方正富邦天璇混合A,008306,1.20亿元（2020-01-20）,2.20%,--,--,--,--,-0.02%,闻晨雨/吴昊,23天,0.96%,123天/1年又254天
博道卓远混合A,006511,2.76亿元（2019-12-31）,4.94%,21.44%,24.49%,28.64%,--,55.51%,袁争光,1年又121天,55.51%,5年又258天
博道卓远混合C,006512,0.25亿元（2019-12-31）,4.90%,21.30%,24.18%,28.01%,--,54.25%,袁争光,1年又121天,54.25%,5年又258天
方正富邦天璇混合C,008307,1.20亿元（2020-01-20）,1.96%,--,--,--,--,-0.26%,闻晨雨/吴昊,23天,0.74%,123天/1年又254天
博时量化平衡混合,004495,0.52亿元（2019-12-31）,11.92%,15.58%,10.54%,13.38%,--,28.93%,林景艺/黄瑞庆,2年又308天,28.93%,4年又293天/9年又73天
新疆前海联合新思路混合A,002778,1.74亿元（2019-12-31）,3.86%,1.80%,4.57%,14.00%,16.47%,7.50%,王静/林材,67天,-1.38%,2年又353天/6年又65天
工银新财富灵活配置混合,000763,5.85亿元（2019-12-31）,6.88%,17.31%,18.85%,34.00%,41.37%,108.10%,陈桂都/李昱/魏欣/欧阳凯,1年又266天,40.23%,3年又187天/2年又44天/8年又324天/11年又7天
诺安中小盘精选混合,320011,7.41亿元（2019-12-31）,4.74%,8.35%,7.96%,11.45%,21.04%,236.48%,韩冬燕,3年又176天,29.55%,4年又124天
融通红利机会主题精选混合C,005619,0.01亿元（2019-12-31）,9.72%,18.65%,27.04%,34.67%,--,39.41%,何龙,192天,32.32%,4年又192天
华安沪港深机会灵活配置混合,004263,14.37亿元（2019-12-31）,1.39%,11.57%,13.00%,24.99%,--,86.98%,盛骅/陆秋渊,1年又186天,46.53%,2年又22天/2年又251天
汇安丰融混合A,003684,0.88亿元（2019-12-31）,3.86%,3.63%,6.57%,9.25%,16.80%,17.28%,张再奇/商震,109天,4.84%,1年又8天/201天
汇安丰融混合C,003685,0.34亿元（2019-12-31）,3.85%,1.21%,4.06%,6.61%,13.65%,13.88%,张再奇/商震,109天,2.38%,1年又8天/201天
国都量化精选混合,005247,1.28亿元（2019-12-31）,4.07%,5.39%,6.93%,7.41%,--,-4.53%,游典宗,225天,8.80%,4年又71天
融通新能源汽车主题精选混合,005668,2.34亿元（2019-12-31）,3.70%,17.09%,32.80%,45.34%,--,41.63%,王迪,58天,5.15%,1年又261天
大成竞争优势混合,090013,1.97亿元（2019-12-31）,5.98%,4.01%,-1.57%,-14.89%,1.72%,114.64%,徐彦,54天,-0.09%,6年又19天
银河智联混合,519644,0.88亿元（2019-12-31）,6.10%,22.70%,31.26%,55.95%,83.70%,60.00%,神玉飞,4年又82天,60.00%,7年又78天
新华灵活主题混合,519099,1.20亿元（2019-12-31）,3.15%,4.05%,5.96%,15.38%,7.78%,92.47%,钟俊,135天,6.12%,172天
红塔红土盛通混合型发起式A,005231,0.23亿元（2019-12-31）,5.76%,17.44%,24.38%,26.52%,--,25.31%,赵耀,161天,25.95%,4年又307天
泰康新回报灵活配置混合C,001799,0.00亿元（2019-12-31）,9.28%,13.40%,16.32%,24.17%,23.19%,29.53%,陈怡,61天,8.84%,2年又323天
泰康新回报灵活配置混合A,001798,0.66亿元（2019-12-31）,9.31%,13.51%,16.42%,24.48%,22.54%,29.53%,陈怡,61天,8.91%,2年又323天
信达澳银领先增长混合,610001,11.68亿元（2019-12-31）,8.09%,18.78%,15.79%,22.07%,47.54%,124.15%,王咏辉,124天,19.82%,6年又322天
国投瑞银精选收益混合,001218,5.63亿元（2019-12-31）,13.59%,21.51%,26.48%,38.87%,16.92%,-16.40%,孙文龙,70天,13.74%,5年又45天
红塔红土盛通混合型发起式C,005232,0.03亿元（2019-12-31）,5.73%,17.36%,24.22%,26.20%,--,24.51%,赵耀,161天,25.82%,4年又307天
淳厚信泽混合A,007811,1.75亿元（2019-12-31）,5.62%,12.89%,13.18%,--,--,14.14%,薛莉丽/祁洁萍,199天,14.14%,199天/3年又184天
嘉实优化红利混合,070032,23.89亿元（2019-12-31）,7.06%,6.31%,9.38%,29.28%,78.86%,251.86%,常蓁,1年又148天,45.87%,4年又362天
富国科创主题混合,501077,12.10亿元（2019-12-31）,-3.73%,16.23%,17.19%,--,--,34.66%,俞晓斌/李元博,270天,34.66%,3年又68天/5年又140天
淳厚信泽混合C,007812,0.89亿元（2019-12-31）,5.55%,12.58%,12.70%,--,--,13.64%,薛莉丽/祁洁萍,199天,13.64%,199天/3年又184天
国都消费升级灵活配置混合,004777,1.05亿元（2019-12-31）,4.50%,6.00%,11.01%,22.82%,--,-13.46%,尹德才/张小强,2年又248天,-13.46%,2年又294天/2年又309天
信达澳银新财富混合,003655,1.74亿元（2019-12-31）,6.84%,12.18%,14.21%,32.88%,55.97%,58.16%,杨超/邹运,130天,14.71%,135天/292天
招商丰利灵活配置混合A,000679,0.49亿元（2019-12-31）,2.35%,16.84%,22.63%,23.26%,20.57%,43.60%,贾仁栋,260天,32.84%,3年又182天
华宝先进成长混合,240009,10.00亿元（2019-12-31）,8.59%,20.69%,25.41%,37.82%,34.39%,374.40%,曾豪,2年又71天,38.66%,2年又71天
财通量化价值优选混合,005850,2.40亿元（2019-12-31）,7.56%,8.55%,7.73%,19.40%,--,19.39%,朱海东,225天,12.01%,235天
九泰锐诚混合(LOF),168108,1.37亿元（2019-12-31）,5.17%,10.26%,14.09%,27.16%,--,39.43%,林柏川/刘开运,1年又98天,48.48%,3年又62天/4年又236天
广发逆向策略混合,000747,0.87亿元（2019-12-31）,10.33%,12.51%,13.29%,21.91%,37.01%,111.40%,程琨,5年又186天,111.40%,7年又32天
农银大盘蓝筹混合,660006,2.31亿元（2019-12-31）,6.24%,10.11%,9.88%,18.57%,29.00%,27.66%,宋永安,4年又0天,47.06%,7年又218天
新华红利回报混合,003025,1.11亿元（2019-12-31）,6.27%,13.66%,19.50%,35.47%,--,51.68%,姚秋,2年又346天,51.68%,5年又234天
新华优选消费混合,519150,0.87亿元（2019-12-31）,8.21%,10.40%,9.73%,16.38%,28.84%,245.35%,刘晓晨/崔建波,2年又55天,29.76%,6年又349天/9年又351天
