基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
鹏华香港银行指数(LOF),501025,3.72亿元（2019-12-31）,-4.07%,-4.82%,-4.10%,-10.25%,-0.69%,4.00%,张羽翔/聂毅翔,106天,-5.90%,4年又173天/2年又217天
泰康香港银行指数C,006810,0.06亿元（2019-12-31）,-4.05%,-3.75%,-2.82%,--,--,-8.72%,刘伟/黄成扬,326天,-8.72%,2年又308天/4年又101天
招商沪深300高贝塔指数分级,161718,0.26亿元（2019-12-31）,9.60%,13.10%,13.45%,13.24%,-7.54%,18.17%,苏燕青,2年又250天,-2.11%,3年又54天
华宝香港大盘A,501301,1.97亿元（2019-12-31）,-4.54%,-1.56%,-1.40%,-4.61%,--,13.98%,俞翼之/周晶,2年又322天,13.98%,2年又322天/6年又264天
华宝香港大盘C,006355,0.25亿元（2019-12-31）,-4.57%,-1.66%,-1.60%,-4.98%,--,-3.43%,俞翼之/周晶,1年又191天,-3.43%,2年又322天/6年又264天
恒生前海港股通高股息指数,005702,0.52亿元（2019-12-31）,-3.88%,-3.27%,-1.82%,-11.88%,--,-5.46%,杨伟,247天,-7.59%,3年又217天
国泰国证房地产行业指数分级,160218,7.97亿元（2019-12-31）,11.74%,5.86%,7.12%,0.64%,0.09%,70.17%,徐成城,1年又182天,19.90%,3年又33天
鹏华地产分级,160628,3.87亿元（2019-12-31）,11.68%,6.99%,9.58%,6.49%,16.13%,78.54%,闫冬,312天,6.09%,354天
广发中证全指建筑材料指数A,004856,0.31亿元（2019-12-31）,19.15%,18.10%,22.66%,25.24%,--,19.00%,罗国庆,2年又218天,19.00%,4年又147天
广发中证全指建筑材料指数C,004857,0.77亿元（2019-12-31）,19.14%,18.06%,22.61%,25.41%,--,19.77%,罗国庆,2年又218天,19.77%,4年又147天
泰康港股通地产指数A,006816,0.13亿元（2019-12-31）,0.37%,0.48%,4.88%,1.09%,--,2.96%,刘伟/黄成扬,1年又38天,2.96%,2年又308天/4年又101天
招商沪深300地产等权重分级,161721,2.45亿元（2019-12-31）,9.65%,3.94%,10.79%,8.52%,18.13%,42.72%,苏燕青,2年又250天,14.63%,3年又54天
泰康港股通地产指数C,006817,0.03亿元（2019-12-31）,0.34%,0.38%,4.76%,0.85%,--,2.68%,刘伟/黄成扬,1年又38天,2.68%,2年又308天/4年又101天
中海上证50指数增强,399001,3.38亿元（2019-12-31）,8.86%,8.83%,4.98%,13.15%,52.39%,51.17%,彭海平,7年又60天,101.29%,7年又60天
天弘中证证券保险C,001553,6.04亿元（2019-12-31）,10.43%,9.98%,2.89%,3.26%,27.50%,-5.52%,陈瑶,130天,9.15%,2年又24天
申万菱信申万证券分级,163113,34.83亿元（2019-12-31）,12.54%,12.36%,4.67%,-4.86%,-4.25%,45.82%,龚丽丽,2年又71天,9.25%,4年又141天
天弘中证证券保险A,001552,3.01亿元（2019-12-31）,10.45%,10.04%,3.00%,3.48%,28.36%,-4.46%,陈瑶,130天,9.24%,2年又24天
博时中证800证券保险分级,160516,1.88亿元（2019-12-31）,9.46%,7.47%,0.17%,-2.87%,17.13%,-16.93%,赵云阳,4年又294天,-16.93%,7年又116天
鹏华证券保险分级,160625,12.89亿元（2019-12-31）,10.11%,8.74%,1.44%,-1.21%,14.71%,80.43%,陈龙,354天,3.15%,3年又262天
融通证券分级,161629,0.88亿元（2019-12-31）,13.53%,13.48%,5.96%,-1.47%,-0.69%,-26.47%,何天翔,4年又235天,-26.47%,5年又135天
鹏华证券分级,160633,8.62亿元（2019-12-31）,14.85%,15.35%,8.18%,1.49%,2.36%,-37.32%,陈龙,354天,6.99%,3年又262天
富国中证全指证券公司指数分级,161027,28.57亿元（2019-12-31）,14.21%,14.73%,6.88%,-0.90%,3.15%,-37.16%,王保合,108天,17.69%,9年又7天
易方达证券公司分级,502010,8.09亿元（2019-12-31）,14.70%,15.86%,8.15%,-1.17%,4.89%,-22.60%,余海燕,4年又244天,-22.60%,8年又113天
长盛中证证券公司分级,502053,1.21亿元（2019-12-31）,11.91%,11.63%,3.99%,-4.95%,-4.12%,-0.46%,陈亘斯,150天,10.40%,282天
招商中证全指证券公司指数分级,161720,75.05亿元（2019-12-31）,13.94%,13.81%,5.88%,-3.65%,-3.64%,-34.35%,苏燕青,2年又250天,2.18%,3年又54天
汇添富中证全指证券公司指数A,501047,1.66亿元（2019-12-31）,14.36%,15.02%,7.66%,0.74%,--,8.49%,董瑾,67天,3.01%,94天
国泰中证申万证券行业指数,501016,13.67亿元（2019-12-31）,12.59%,12.94%,6.07%,0.07%,--,12.36%,艾小军,2年又315天,12.36%,6年又55天
华安中证全指证券公司指数分级,160419,2.24亿元（2019-12-31）,14.04%,14.66%,8.33%,-0.47%,0.64%,-32.38%,许之彦,2年又132天,2.14%,13年又129天
天弘中证全指证券公司C,008591,0.05亿元（2019-12-20）,13.23%,--,--,--,--,7.61%,张子法/沙川,78天,7.61%,2年又325天/1年又362天
天弘中证全指证券公司A,008590,0.06亿元（2019-12-20）,13.25%,--,--,--,--,7.66%,张子法/沙川,78天,7.66%,2年又325天/1年又362天
汇添富中证全指证券公司指数C,501048,3.25亿元（2019-12-31）,14.32%,14.95%,7.54%,1.22%,--,9.10%,董瑾,67天,2.96%,94天
银华中证800分级,161825,0.33亿元（2019-06-30）,4.97%,27.73%,29.23%,-4.08%,-8.31%,36.96%,张凯/周毅,6年又124天,39.65%,7年又115天/9年又307天
