基金名称,基金代码,基金规模,近1月,近3月,近6月,近1年,近3年,成立来,基金经理,任职时间,任期收益,总任职时间
平安5-10年期政策性金融债C,007860,1.10亿元（2019-11-21）,0.02%,0.14%,--,--,--,0.19%,张文平,107天,0.19%,4年又220天
兴业短债债券C,002769,0.01亿元（2019-12-31）,0.49%,1.18%,1.66%,3.75%,7.69%,9.18%,刘禹含/丁进,284天,2.89%,2年又342天/4年又284天
上银慧祥利债券C,006917,0.00亿元（2019-12-31）,0.09%,0.75%,1.27%,2.36%,--,2.63%,倪侃/楼昕宇,1年又43天,2.63%,1年又231天/4年又300天
信达澳银安盛纯债,007768,2.63亿元（2019-12-26）,0.00%,--,--,--,--,0.16%,尹华龙,72天,0.16%,2年又316天
兴银聚丰债券,008582,2.10亿元（2020-01-10）,0.07%,--,--,--,--,0.19%,傅峤钰,57天,0.19%,1年又256天
嘉实汇鑫中短债C,007530,0.00亿元（2019-12-31）,0.07%,0.35%,--,--,--,0.63%,李金灿/李曈,163天,0.63%,4年又273天/5年又40天
汇安嘉盛纯债债券C,007337,0.00亿元（2020-01-17）,0.21%,--,--,--,--,0.23%,杨芳,50天,0.23%,2年又328天
嘉实汇鑫中短债A,007529,1.21亿元（2019-12-31）,0.11%,0.45%,--,--,--,0.81%,李金灿/李曈,163天,0.81%,4年又273天/5年又40天
平安5-10年期政策性金融债A,007859,1.00亿元（2019-11-21）,0.03%,0.33%,--,--,--,0.39%,张文平,107天,0.39%,4年又220天
长城泰利纯债A,009001,2.70亿元（2020-02-25）,--,--,--,--,--,0.08%,张棪,11天,0.08%,2年又183天
长城泰利纯债C,009002,0.30亿元（2020-02-25）,--,--,--,--,--,0.06%,张棪,11天,0.06%,2年又183天
永赢昌利债券C,007348,0.00亿元（2019-12-31）,0.00%,0.00%,0.00%,--,--,0.00%,牟琼屿,227天,0.00%,1年又351天
银河泰利纯债I,519648,2.60亿元（2019-06-30）,0.00%,0.00%,0.00%,-5.01%,0.46%,2.64%,韩晶,1年又176天,-1.62%,10年又55天
汇安信利债券A,008529,3.35亿元（2020-03-05）,--,--,--,--,--,0.00%,仇秉则,2天,0.00%,3年又96天
汇安信利债券C,008530,3.22亿元（2020-03-05）,--,--,--,--,--,0.00%,仇秉则,2天,0.00%,3年又96天
交银裕祥纯债债券C,006368,0.00亿元（2019-06-30）,0.00%,0.00%,0.00%,0.00%,--,0.00%,凌超/李娜,231天,0.00%,7年又206天/4年又217天
交银裕如纯债债券C,005973,0.00亿元（2019-06-30）,0.00%,0.00%,0.00%,0.00%,--,0.00%,魏玉敏/于海颖,1年又191天,0.00%,1年又191天/9年又103天
中邮睿利增强债券,002475,0.07亿元（2019-12-31）,0.00%,-0.10%,-0.31%,-0.62%,--,-3.80%,国晓雯,110天,-0.10%,3年又58天
东吴鼎元A,000958,0.00亿元（2019-12-31）,1.90%,7.84%,-1.23%,-0.62%,-6.14%,-3.70%,邵笛,74天,6.06%,5年又130天
国联安双佳信用债券(LOF),162511,6.06亿元（2019-12-31）,0.71%,1.91%,2.40%,4.63%,13.66%,60.14%,沈丹,151天,2.28%,2年又196天
东吴鼎元C,000959,0.04亿元（2019-12-31）,1.92%,7.80%,-1.45%,-1.45%,-7.47%,-4.60%,邵笛,74天,6.00%,5年又130天
华商稳固添利债券C,000938,0.06亿元（2019-12-31）,0.34%,1.03%,0.80%,2.91%,-16.13%,-11.60%,张永志,5年又20天,-11.60%,9年又213天
广发可转债债券A,006482,0.17亿元（2019-12-31）,3.06%,11.48%,9.76%,14.60%,--,19.39%,王予柯,1年又126天,19.39%,4年又286天
华商双债丰利债券C,000481,0.61亿元（2019-12-31）,0.00%,-1.41%,-0.47%,-1.98%,-32.59%,14.17%,张永志,1年又178天,-2.21%,9年又213天
创金合信尊盈纯债债券,002337,0.01亿元（2019-12-31）,-0.12%,6.15%,-2.04%,-14.13%,-7.34%,-3.55%,郑振源,204天,-3.79%,4年又298天
华商稳固添利债券A,000937,0.10亿元（2019-12-31）,0.44%,1.12%,1.12%,3.31%,-15.12%,-9.60%,张永志,5年又20天,-9.60%,9年又213天
信诚双盈债券(LOF),165517,32.27亿元（2019-12-31）,1.65%,3.48%,4.11%,5.90%,15.70%,126.36%,韩海平/杨立春,193天,4.48%,9年又177天/4年又334天
鹏扬双利债券C,005452,0.04亿元（2020-01-17）,1.41%,2.16%,2.93%,6.64%,--,18.45%,李沁/王华,177天,2.86%,191天/2年又23天
鑫元聚鑫收益增强债A,000896,0.07亿元（2019-12-31）,1.00%,3.11%,3.15%,7.44%,15.53%,11.34%,王美芹,190天,3.59%,3年又215天
前海联合泳盛纯债C,006359,0.00亿元（2019-12-31）,0.84%,2.46%,8.78%,14.33%,--,14.62%,曾婷婷/张雅洁,1年又43天,14.64%,3年又184天/4年又75天
长城稳固收益债券A,000333,0.13亿元（2019-12-31）,1.91%,6.71%,7.38%,8.79%,16.90%,28.49%,张棪/蔡旻/储雯玉,2年又183天,15.62%,2年又183天/5年又43天/4年又302天
富国新天锋债券(LOF),161019,3.83亿元（2019-12-31）,0.99%,4.44%,5.35%,7.71%,17.45%,67.61%,武磊,1年又142天,14.55%,3年又6天
鹏扬双利债券A,005451,2.74亿元（2020-01-17）,1.47%,2.27%,3.14%,7.08%,--,19.44%,李沁/王华,177天,3.06%,191天/2年又23天
长城稳固收益债券C,000334,0.10亿元（2019-12-31）,1.87%,6.88%,7.66%,8.61%,15.75%,26.06%,张棪/蔡旻/储雯玉,2年又183天,14.68%,2年又183天/5年又43天/4年又302天
中科沃土沃盛纯债A,006498,0.00亿元（2019-12-13）,-0.20%,--,--,--,--,0.30%,田钊,60天,0.20%,100天
鑫元泽利债券,007551,5.04亿元（2019-12-31）,1.22%,3.01%,3.91%,--,--,3.93%,郑文旭/王海燕,178天,3.86%,2年又30天/1年又140天
光大安和债券C,003110,3.84亿元（2019-12-31）,1.63%,4.86%,6.33%,9.36%,26.50%,28.09%,周华/董伟炜,1年又132天,13.29%,1年又210天/4年又293天
建信润利增强债券A,006500,2.68亿元（2019-12-31）,0.89%,2.16%,0.66%,--,--,0.60%,牛兴华,347天,0.60%,5年又97天
光大安和债券A,003109,16.61亿元（2019-12-31）,1.64%,4.92%,6.47%,9.67%,27.54%,29.24%,周华/董伟炜,1年又132天,13.72%,1年又210天/4年又293天
浦银安盛双债增强债券C,006467,0.95亿元（2019-12-31）,1.42%,4.68%,4.45%,--,--,6.01%,李羿/刘大巍,47天,1.60%,5年又175天/3年又203天
中科沃土沃盛纯债C,006499,2.01亿元（2019-12-13）,-0.23%,--,--,--,--,0.25%,田钊,60天,0.14%,100天
前海联合泳盛纯债A,006358,5.27亿元（2019-12-31）,0.84%,2.50%,3.95%,7.35%,--,7.65%,曾婷婷/张雅洁,1年又43天,7.66%,3年又184天/4年又75天
前海开源瑞和债券A,003360,12.04亿元（2019-12-31）,1.69%,3.68%,4.34%,7.39%,--,15.38%,王旭巍/李炳智/吴国清,303天,8.89%,13年又338天/3年又42天/4年又165天
建信润利增强债券C,006501,0.11亿元（2019-12-31）,0.86%,2.06%,0.45%,--,--,0.18%,牛兴华,347天,0.18%,5年又97天
东方红信用债债券A,001945,6.97亿元（2019-12-31）,1.30%,2.93%,3.36%,5.97%,20.41%,24.90%,纪文静,1年又259天,15.22%,4年又238天
财通资管积极收益债券A,002901,1.10亿元（2019-12-31）,1.18%,2.53%,3.52%,5.40%,17.79%,20.26%,宫志芳,352天,5.25%,2年又202天
东方红信用债债券C,001946,3.38亿元（2019-12-31）,1.27%,2.84%,3.16%,5.70%,19.22%,23.06%,纪文静,1年又259天,14.71%,4年又238天
泰信债券增强收益A,290007,0.02亿元（2019-12-31）,1.35%,2.95%,2.24%,2.84%,9.46%,47.12%,何俊春,8年又317天,37.33%,13年又30天
泰信债券增强收益C,291007,0.02亿元（2019-12-31）,1.32%,2.86%,2.03%,2.43%,8.13%,41.24%,何俊春,8年又317天,32.75%,13年又30天
泰信双息双利债券,290003,0.45亿元（2019-12-31）,1.92%,3.34%,3.05%,4.49%,10.04%,65.97%,何俊春,7年又214天,37.21%,13年又30天
财通资管积极收益债券E,006162,6.03亿元（2019-12-31）,1.17%,2.50%,3.46%,5.29%,--,9.00%,宫志芳,352天,5.14%,2年又202天
浦银安盛双债增强债券A,006466,1.12亿元（2019-12-31）,1.43%,4.77%,4.63%,--,--,6.30%,李羿/刘大巍,47天,1.64%,5年又175天/3年又203天
南方高元债发起A,004625,0.37亿元（2019-12-31）,-0.79%,0.22%,1.27%,6.44%,--,17.62%,王啸,288天,5.50%,3年又89天
南方高元债发起C,004626,0.37亿元（2019-12-31）,-0.82%,0.12%,1.07%,6.02%,--,16.59%,王啸,288天,5.18%,3年又89天
前海开源瑞和债券C,003361,0.02亿元（2019-12-31）,1.66%,3.58%,4.14%,6.96%,--,37.23%,王旭巍/李炳智/吴国清,303天,8.52%,13年又338天/3年又42天/4年又165天
财通资管积极收益债券C,002902,0.62亿元（2019-12-31）,1.15%,2.42%,3.31%,4.96%,16.34%,18.44%,宫志芳,352天,4.83%,2年又202天
兴全磐稳增利债券A,340009,22.43亿元（2019-12-31）,2.06%,5.23%,5.36%,6.78%,16.86%,93.62%,张睿,4年又85天,22.38%,7年又316天
兴全磐稳增利债券C,007398,0.00亿元（2019-12-31）,2.04%,--,--,--,--,3.04%,张睿,71天,3.04%,7年又316天
前海开源鼎瑞债券A,003167,20.69亿元（2019-12-31）,1.64%,3.52%,4.15%,6.99%,14.86%,15.30%,王旭巍/李炳智/吴国清,303天,8.33%,13年又338天/3年又42天/4年又165天
方正富邦丰利债券A,006416,0.16亿元（2019-12-31）,4.65%,8.21%,8.01%,10.19%,--,10.85%,郑猛/程同朦,206天,8.92%,3年又22天/359天
东方红聚利债券C,007263,1.50亿元（2019-12-31）,3.01%,6.91%,7.59%,--,--,7.59%,孔令超,183天,7.59%,3年又215天
前海开源鼎瑞债券C,003168,0.00亿元（2019-12-31）,1.61%,3.42%,3.94%,6.55%,13.52%,13.70%,王旭巍/李炳智/吴国清,303天,7.98%,13年又338天/3年又42天/4年又165天
富国天丰强化债券(LOF),161010,3.72亿元（2019-12-31）,1.71%,6.55%,7.92%,10.15%,15.73%,109.59%,张明凯/武磊,354天,9.74%,5年又31天/3年又6天
方正富邦丰利债券C,006417,0.00亿元（2019-12-31）,4.63%,8.10%,7.80%,9.71%,--,10.15%,郑猛/程同朦,206天,8.67%,3年又22天/359天
华富收益增强债券A,410004,15.15亿元（2019-12-31）,1.04%,2.88%,3.42%,5.35%,13.80%,162.00%,尹培俊,1年又175天,9.50%,6年又3天
长信利发债券,519933,4.83亿元（2019-12-31）,4.05%,6.36%,7.23%,24.49%,28.78%,29.99%,胡琼予/朱垚/黄韵,173天,7.15%,1年又280天/297天/5年又143天
东方红聚利债券A,007262,12.67亿元（2019-12-31）,3.04%,7.02%,7.81%,--,--,7.81%,孔令超,183天,7.81%,3年又215天
华安双债添利债券C,000150,0.80亿元（2019-12-31）,1.49%,3.46%,3.59%,4.86%,16.00%,61.36%,朱才敏/贺涛,5年又109天,40.32%,5年又109天/11年又314天
华富收益增强债券B,410005,0.66亿元（2019-12-31）,1.01%,2.77%,3.21%,4.93%,12.45%,149.75%,尹培俊,1年又175天,8.85%,6年又3天
华安双债添利债券A,000149,1.97亿元（2019-12-31）,1.52%,3.55%,3.78%,5.22%,17.37%,64.43%,朱才敏/贺涛,5年又109天,42.49%,5年又109天/11年又314天
光大保德信安泽债券A,005656,1.75亿元（2019-12-31）,2.03%,5.29%,6.73%,9.60%,--,13.69%,董伟炜/周华,170天,6.49%,4年又293天/1年又210天
工银可转债优选债券A,005945,0.35亿元（2019-12-31）,5.72%,9.10%,10.56%,11.63%,--,23.57%,张洋,1年又249天,23.57%,4年又204天
广发聚利债券(LOF)A,162712,17.63亿元（2019-12-31）,2.26%,4.10%,5.23%,7.64%,19.14%,105.38%,代宇,8年又217天,105.38%,8年又217天
交银增利债券C,519682,3.14亿元（2019-12-31）,1.90%,3.42%,3.95%,6.51%,16.92%,93.74%,魏玉敏/于海颖,1年又191天,12.00%,1年又191天/9年又103天
交银增利债券A/B,519680,3.79亿元（2019-12-31）,1.93%,3.52%,4.16%,6.95%,18.37%,103.90%,魏玉敏/于海颖,1年又191天,12.68%,1年又191天/9年又103天
富国兴利增强债券,005121,0.22亿元（2019-12-31）,3.39%,4.83%,5.31%,7.32%,--,12.94%,陈斯扬,57天,2.98%,1年又354天
南华瑞泽债券C,008346,0.01亿元（2020-01-19）,0.25%,--,--,--,--,0.27%,曹进前/王明德,48天,0.27%,2年又72天/1年又338天
光大保德信安泽债券C,005657,6.96亿元（2019-12-31）,2.00%,5.20%,6.51%,9.14%,--,12.98%,董伟炜/周华,170天,6.29%,4年又293天/1年又210天
广发聚利债券(LOF)C,007235,0.16亿元（2019-12-31）,2.24%,4.01%,5.03%,--,--,7.54%,代宇,323天,7.54%,8年又217天
南华瑞泽债券A,008345,2.64亿元（2020-01-19）,0.29%,--,--,--,--,0.31%,曹进前/王明德,48天,0.31%,2年又72天/1年又338天
北信瑞丰鼎利债券A,004564,0.03亿元（2019-12-31）,0.76%,1.55%,1.24%,0.02%,--,7.41%,林翟/辇大吉,57天,-0.79%,57天/2年又276天
工银可转债优选债券C,005946,0.24亿元（2019-12-31）,5.68%,9.00%,10.33%,11.15%,--,22.59%,张洋,1年又249天,22.59%,4年又204天
工银添福债券B,000185,0.21亿元（2019-12-31）,2.85%,6.29%,5.50%,1.77%,5.62%,70.58%,张洋/李昱,1年又192天,6.35%,4年又204天/2年又44天
嘉实稳宏债券A,003458,0.85亿元（2019-12-31）,5.66%,14.52%,15.52%,20.77%,--,25.90%,胡永青,2年又279天,25.90%,7年又306天
建信信用增强债券(LOF)A,165311,0.32亿元（2019-12-31）,1.10%,3.44%,3.29%,4.54%,3.29%,59.37%,李峰,1年又210天,7.63%,2年又297天
嘉实稳宏债券C,003459,0.33亿元（2019-12-31）,5.63%,14.42%,15.31%,20.39%,--,24.70%,胡永青,2年又279天,24.70%,7年又306天
人保鑫泽纯债C,006855,0.03亿元（2019-12-31）,-0.23%,2.20%,-2.00%,--,--,-0.78%,魏瑄/梁婷,339天,-0.78%,2年又209天/3年又246天
长城积极增利债券C,200113,0.22亿元（2019-12-31）,0.78%,1.78%,2.20%,3.65%,9.41%,63.13%,马强,2年又224天,8.64%,4年又258天
长信利丰债券A,005991,0.00亿元（2019-12-31）,4.49%,6.42%,--,--,--,6.49%,吴晖/李家春,109天,6.49%,313天/10年又221天
华安可转债债券A,040022,1.14亿元（2019-12-31）,3.07%,11.86%,10.34%,14.18%,18.30%,37.70%,贺涛,8年又261天,37.70%,11年又314天
上投摩根强化回报债券A,372010,0.23亿元（2019-12-31）,1.56%,3.10%,3.54%,7.35%,11.70%,50.31%,陈圆明/唐瑭,113天,3.47%,330天/4年又294天
长信利丰债券C,519989,13.43亿元（2019-12-31）,4.50%,6.27%,6.11%,5.88%,11.89%,132.23%,吴晖/李家春,256天,8.51%,313天/10年又221天
人保鑫泽纯债A,006854,0.62亿元（2019-12-31）,-0.22%,2.22%,-1.95%,--,--,-0.71%,魏瑄/梁婷,339天,-0.71%,2年又209天/3年又246天
长信利丰债券E,004651,0.50亿元（2019-12-31）,4.47%,6.21%,6.05%,5.89%,--,14.74%,吴晖/李家春,256天,8.42%,313天/10年又221天
长城积极增利债券A,200013,7.78亿元（2019-12-31）,0.81%,1.89%,2.40%,4.08%,10.75%,69.33%,马强,2年又224天,9.74%,4年又258天
中欧鼎利债券,166010,1.44亿元（2019-12-31）,2.72%,6.34%,6.77%,5.39%,13.15%,63.08%,洪慧梅,68天,5.67%,4年又31天
富国丰利增强债券,004902,2.59亿元（2019-12-31）,2.60%,4.76%,4.21%,7.12%,--,13.90%,陈斯扬,143天,4.56%,1年又354天
长盛可转债债券C,003511,0.43亿元（2019-12-31）,8.67%,20.01%,19.19%,24.29%,41.19%,41.84%,杨哲,183天,19.19%,1年又270天
交银双利债券C,519685,0.10亿元（2019-12-31）,0.48%,6.78%,6.23%,7.52%,6.87%,64.97%,唐赟,4年又122天,1.88%,4年又217天
长盛可转债债券A,003510,0.19亿元（2019-12-31）,8.70%,20.10%,19.32%,24.51%,38.90%,39.72%,杨哲,183天,19.32%,1年又270天
富国稳健增强债券A/B,000107,2.76亿元（2019-12-31）,1.68%,3.94%,4.12%,8.30%,20.21%,60.93%,俞晓斌,351天,7.82%,3年又68天
交银增利增强债券C,004428,0.06亿元（2019-12-31）,4.58%,7.73%,7.17%,9.04%,--,25.50%,魏玉敏/凌超,358天,9.99%,1年又191天/7年又206天
广发集裕债券C,002637,0.03亿元（2019-12-31）,4.18%,5.86%,5.24%,11.05%,22.04%,24.60%,谢军/张芊,25天,3.23%,13年又180天/7年又85天
中海增强收益债券C,395012,0.55亿元（2019-12-31）,1.84%,3.92%,4.63%,6.09%,10.71%,39.50%,王含嫣,319天,7.11%,2年又223天
交银增利增强债券A,004427,0.24亿元（2019-12-31）,4.62%,7.92%,7.46%,9.51%,--,26.70%,魏玉敏/凌超,358天,10.46%,1年又191天/7年又206天
建信稳定丰利债券A,001948,0.50亿元（2019-12-31）,1.43%,3.61%,3.79%,5.42%,19.41%,20.60%,黎颖芳,4年又91天,20.60%,11年又19天
广发集裕债券A,002636,0.56亿元（2019-12-31）,4.20%,5.95%,5.42%,11.36%,23.54%,26.50%,谢军/张芊,25天,3.27%,13年又180天/7年又85天
泓德裕祥债券A,002742,6.17亿元（2019-12-31）,2.42%,7.09%,7.28%,11.13%,26.29%,26.80%,赵端端/秦毅/李倩,1年又52天,15.59%,1年又164天/2年又279天/4年又78天
泓德裕祥债券C,002743,0.00亿元（2019-12-31）,2.45%,7.09%,7.19%,10.69%,24.80%,25.30%,赵端端/秦毅/李倩,1年又52天,15.06%,1年又164天/2年又279天/4年又78天
华商收益增强债券A,630003,0.45亿元（2019-12-31）,0.85%,-0.50%,-1.17%,-0.59%,-9.14%,78.99%,张永志,1年又178天,2.87%,9年又213天
光大信用添益债券C,360014,0.10亿元（2019-12-31）,9.10%,12.17%,9.60%,14.95%,20.84%,65.13%,黄波,123天,11.23%,150天
富国稳健增强债券C,000109,0.41亿元（2019-12-31）,1.62%,3.82%,3.91%,7.75%,18.66%,56.25%,俞晓斌,351天,7.37%,3年又68天
华夏希望债券A,001011,9.98亿元（2019-12-31）,1.21%,2.71%,3.25%,5.56%,11.50%,92.66%,何家琪,2年又181天,8.58%,3年又184天
华夏希望债券C,001013,4.51亿元（2019-12-31）,1.14%,2.59%,3.05%,5.20%,10.41%,85.70%,何家琪,2年又181天,7.78%,3年又184天
光大阳光添利债券,860005,--亿元（--）,1.66%,3.03%,--,--,--,2.76%,王海涛/张丁,77天,2.73%,77天/102天
光大保德信中高等级债券C,002406,0.16亿元（2019-12-31）,4.85%,9.72%,9.82%,14.81%,--,15.65%,黄波/沈荣,150天,10.15%,150天/2年又218天
国投瑞银双债债券C,161221,0.30亿元（2019-12-31）,1.51%,3.40%,3.93%,7.52%,20.67%,70.49%,徐栋,2年又271天,20.66%,6年又73天
交银强化回报债券C,519735,0.03亿元（2019-12-31）,1.01%,4.28%,3.98%,5.38%,5.89%,31.09%,凌超,358天,5.69%,7年又206天
建信双息红利债券C,531017,0.34亿元（2019-12-31）,1.95%,4.53%,4.81%,6.05%,8.38%,54.29%,彭紫云/朱虹,235天,6.14%,235天/7年又214天
前海开源鼎安债券A,002971,0.12亿元（2019-12-31）,2.08%,3.67%,2.82%,9.61%,13.47%,12.90%,曾健飞,211天,3.86%,211天
广发聚财信用债券B,270030,3.71亿元（2019-12-31）,1.85%,3.30%,3.95%,6.17%,15.91%,67.94%,代宇,7年又361天,67.94%,8年又217天
泓德裕康债券C,002739,0.18亿元（2019-12-31）,1.96%,4.11%,4.64%,10.13%,23.41%,21.80%,毛静平/李倩,1年又177天,17.80%,1年又177天/4年又78天
长信先优债券,004885,0.72亿元（2019-12-31）,1.54%,4.21%,5.57%,9.39%,--,19.22%,胡琼予/朱垚/黄韵,173天,5.60%,1年又280天/297天/5年又143天
光大保德信中高等级债券A,002405,5.05亿元（2019-12-31）,4.88%,9.82%,10.03%,15.26%,--,16.83%,黄波/沈荣,150天,10.32%,150天/2年又218天
融通通瑞债券C,000859,0.01亿元（2019-12-31）,2.30%,5.64%,5.75%,1.72%,5.85%,6.70%,朱浩然/何天翔,1年又349天,1.43%,2年又181天/5年又135天
中银证券安弘债券C,004808,0.33亿元（2019-12-31）,1.12%,4.21%,4.63%,7.24%,--,15.37%,吴文钊/王玉玺,1年又102天,11.71%,1年又102天/3年又55天
中银证券安弘债券A,004807,3.10亿元（2019-12-31）,1.15%,4.31%,4.80%,6.99%,--,15.72%,吴文钊/王玉玺,1年又102天,11.55%,1年又102天/3年又55天
长信利鑫债券(LOF)A,163008,1.95亿元（2019-12-31）,2.62%,4.82%,5.15%,7.91%,18.71%,18.88%,张文琍,3年又58天,18.88%,14年又105天
长信利鑫债券(LOF)C,163003,0.12亿元（2019-12-31）,2.57%,4.72%,4.98%,7.55%,16.82%,109.97%,张文琍,8年又259天,109.97%,14年又105天
中融融裕双利债券A,002785,0.30亿元（2019-12-31）,2.20%,5.48%,4.94%,5.81%,3.34%,2.00%,赵睿/杨萍/朱柏蓉,173天,4.08%,173天/1年又221天/1年又37天
平安双债添益债券C,005751,0.22亿元（2019-12-31）,1.85%,6.23%,6.14%,8.60%,--,17.05%,WANG AO(汪澳),1年又277天,17.05%,4年又125天
德邦景颐债券A,003176,1.55亿元（2019-12-31）,2.22%,4.91%,5.82%,6.93%,13.52%,14.25%,杨严,108天,5.32%,108天
德邦景颐债券C,003177,0.00亿元（2019-12-31）,2.19%,4.84%,5.69%,7.27%,13.48%,14.09%,杨严,108天,5.24%,108天
中融融裕双利债券C,002786,0.01亿元（2019-12-31）,2.24%,5.35%,4.69%,5.35%,2.03%,0.40%,赵睿/杨萍/朱柏蓉,173天,3.93%,173天/1年又221天/1年又37天
平安双债添益债券A,005750,0.30亿元（2019-12-31）,1.89%,6.33%,6.35%,9.04%,--,17.87%,WANG AO(汪澳),1年又277天,17.87%,4年又125天
人保鑫盛纯债C,006639,0.04亿元（2019-12-31）,-2.96%,1.24%,-5.31%,-3.28%,--,-2.62%,梁婷,1年又73天,-2.62%,3年又246天
国融稳融债券C,006357,0.11亿元（2019-12-31）,1.78%,2.29%,1.81%,5.27%,--,5.45%,梁国桓,1年又37天,5.45%,1年又37天
国融稳融债券A,006356,0.01亿元（2019-12-31）,1.90%,2.45%,2.01%,5.61%,--,5.82%,梁国桓,1年又37天,5.82%,1年又37天
新华聚利债券C,006897,0.03亿元（2019-12-31）,2.12%,5.73%,6.08%,--,--,12.97%,姚秋,331天,12.97%,5年又234天
东吴优信稳健债券C,582201,0.00亿元（2019-12-31）,1.56%,2.32%,-0.14%,5.10%,-2.71%,3.79%,陈晨,58天,1.74%,4年又274天
新华聚利债券A,006896,0.49亿元（2019-12-31）,2.15%,5.83%,6.30%,--,--,13.56%,姚秋,331天,13.56%,5年又234天
国联安信心增长债券B,253061,0.02亿元（2019-12-31）,1.75%,3.38%,3.86%,6.83%,10.95%,32.04%,沈丹/王欢,46天,1.76%,2年又196天/2年又69天
东吴优信稳健债券A,582001,0.11亿元（2019-12-31）,1.59%,2.42%,0.06%,5.53%,-1.55%,10.51%,陈晨,58天,1.80%,4年又274天
大摩强收益债券,233005,29.41亿元（2019-12-31）,1.24%,2.28%,3.14%,5.63%,16.42%,97.76%,张雪,5年又10天,35.63%,5年又90天
汇添富双利债券A,470018,8.07亿元（2019-12-31）,3.23%,5.86%,5.86%,15.30%,24.25%,82.40%,吴江宏,192天,6.54%,4年又235天
人保鑫盛纯债A,006638,0.70亿元（2019-12-31）,-2.95%,1.26%,-5.21%,-2.99%,--,-2.24%,梁婷,1年又73天,-2.24%,3年又246天
长江收益增强债券,003336,2.14亿元（2019-12-31）,1.25%,5.63%,5.61%,7.32%,17.01%,15.23%,漆志伟,351天,6.94%,3年又142天
兴业机遇债券A,005717,1.58亿元（2019-12-31）,8.49%,14.03%,12.44%,14.23%,--,23.06%,莫华寅,1年又115天,23.06%,4年又35天
国联安添利增长债C,003276,0.02亿元（2019-12-31）,1.30%,2.09%,1.89%,3.46%,17.49%,16.88%,王欢/邹新进/薛琳,67天,1.71%,2年又69天/10年又4天/7年又241天
中融稳健添利债券,001779,0.22亿元（2019-12-31）,2.32%,6.93%,6.35%,8.12%,2.10%,-2.80%,赵睿/杨萍/朱柏蓉,173天,5.42%,173天/1年又221天/1年又37天
国联安添利增长债A,003275,0.19亿元（2019-12-31）,1.33%,2.20%,2.12%,3.92%,19.05%,18.67%,王欢/邹新进/薛琳,67天,1.79%,2年又69天/10年又4天/7年又241天
兴业机遇债券C,008222,0.00亿元（2019-12-31）,8.45%,13.45%,--,--,--,14.09%,莫华寅,110天,14.09%,4年又35天
国联安信心增长债券A,253060,0.47亿元（2019-12-31）,1.78%,3.46%,4.02%,7.15%,11.98%,35.34%,沈丹/王欢,46天,1.79%,2年又196天/2年又69天
华夏鼎融债券A,003301,2.19亿元（2019-12-31）,2.88%,4.29%,4.27%,7.26%,13.05%,13.06%,张弘弢,1年又81天,8.94%,10年又243天
华夏鼎融债券C,003302,0.00亿元（2019-12-31）,2.84%,4.18%,4.06%,6.83%,11.70%,11.55%,张弘弢,1年又81天,8.42%,10年又243天
前海开源可转债债券,000536,0.53亿元（2019-12-31）,3.27%,7.01%,1.14%,0.00%,16.75%,26.36%,曾健飞,93天,7.27%,211天
汇添富双利债券C,000692,0.43亿元（2019-12-31）,3.22%,5.76%,5.62%,14.82%,22.75%,63.50%,吴江宏,192天,6.31%,4年又235天
东吴优益债券A,005144,0.08亿元（2019-12-31）,1.51%,2.99%,3.88%,5.73%,--,5.56%,黄婧丽,1年又91天,6.44%,2年又38天
交银定期支付月月丰债券A,519730,0.28亿元（2019-12-31）,1.16%,4.20%,4.48%,6.76%,13.01%,56.40%,凌超,358天,6.98%,7年又206天
建信收益增强债券C,531009,0.75亿元（2019-12-31）,0.00%,2.20%,1.54%,0.25%,5.33%,76.26%,李菁,8年又238天,60.09%,12年又128天
东吴优益债券C,005145,0.04亿元（2019-12-31）,1.56%,2.90%,3.58%,5.21%,--,4.57%,黄婧丽,1年又91天,6.43%,2年又38天
长盛稳怡添利债券C,007834,0.91亿元（2019-12-27）,1.69%,--,--,--,--,2.33%,蔡宾,75天,2.33%,10年又218天
长盛稳怡添利债券A,007833,2.92亿元（2019-12-27）,1.73%,--,--,--,--,2.42%,蔡宾,75天,2.42%,10年又218天
国投瑞银优化增强债券C,128112,1.02亿元（2019-12-31）,1.85%,5.04%,5.83%,5.40%,20.65%,92.31%,蔡玮菁/董晗,1年又34天,7.60%,5年又6天/8年又232天
交银定期支付月月丰债券C,519731,0.04亿元（2019-12-31）,1.13%,4.10%,4.25%,6.36%,11.67%,52.20%,凌超,358天,6.58%,7年又206天
泰达宏利集利债券A,162210,5.28亿元（2019-12-31）,1.58%,2.70%,3.20%,5.81%,12.25%,98.90%,李祥源/傅浩/刘洋,110天,3.20%,143天/3年又2天/1年又210天
鹏华信用增利债券B,206004,0.14亿元（2019-12-31）,0.88%,7.18%,6.99%,6.16%,19.38%,66.96%,方昶,106天,7.64%,1年又238天
融通收益增强债券C,004026,0.17亿元（2019-12-31）,1.45%,3.56%,3.56%,5.86%,--,20.27%,张一格,2年又190天,20.27%,6年又293天
鹏华信用增利债券A,206003,9.63亿元（2019-12-31）,0.91%,7.29%,7.20%,6.45%,20.55%,70.91%,方昶,106天,7.77%,1年又238天
诺安双利债券发起,320021,7.09亿元（2019-12-31）,3.61%,9.13%,9.84%,10.11%,59.06%,121.10%,裴禹翔,2年又190天,56.70%,4年又31天
